year,latitude_eq,longitude_eq,country,regionCode_eq,intensity,eqDepth,magnitude_Mw,oceanicTsunami
2015,8.231,-77.315,PANAMA,100,5.0,12.0,5.9,0
2015,5.987,116.541,MALAYSIA,170,7.0,10.0,6.0,0
2015,37.459,78.154,CHINA,40,4.0,20.0,6.4,0
2015,26.638,90.41,INDIA,60,7.0,26.0,5.1,0
2015,-31.573,-71.674,CHILE,160,9.0,22.0,8.3,1
2015,52.376,-169.446,USA,150,4.0,29.0,6.9,1
2015,-0.621,131.262,INDONESIA,170,6.0,18.0,6.6,0
2015,36.524,70.368,AFGHANISTAN,40,7.0,231.0,7.5,0
2015,-25.467,-64.484,ARGENTINA,160,7.0,17.0,5.8,0
2015,8.467,-71.396,VENEZUELA,160,5.0,15.0,5.3,0
2015,-29.507,-72.007,CHILE,160,7.0,12.0,6.9,1
2015,31.001,128.873,JAPAN,30,5.0,12.0,6.7,1
2015,38.67,20.6,GREECE,130,7.0,11.0,6.5,1
2015,-10.06,-71.018,PERU,160,5.0,621.0,7.6,0
2015,-10.537,-70.944,PERU,160,5.0,606.0,7.6,0
2015,38.211,72.78,TAJIKISTAN,40,4.0,22.0,7.2,0
2015,36.494,71.126,AFGHANISTAN,40,6.0,206.0,6.3,0
2016,24.804,93.651,INDIA,60,8.0,55.0,6.7,0
2016,-3.873,127.229,INDONESIA,170,3.0,4.0,5.6,0
2016,59.62,-153.339,USA,150,6.0,126.0,7.1,0
2016,35.649,-3.682,MOROCCO,15,6.0,12.0,6.3,1
2016,22.938,120.601,TAIWAN,30,8.0,23.0,6.4,0
2016,-4.952,94.33,INDONESIA,60,5.0,24.0,7.8,1
2016,0.382,-79.922,ECUADOR,160,9.0,21.0,7.8,1
2016,32.791,130.754,JAPAN,30,9.0,10.0,7.0,0
2016,32.022,95.027,CHINA,40,,8.0,5.2,0
2016,-16.043,167.379,VANUATU,170,7.0,24.0,7.0,1
2016,0.495,-79.616,ECUADOR,160,8.0,30.0,6.9,0
2013,15.52,-87.159,HONDURAS,100,,4.0,5.4,0
2016,1.279,126.371,INDONESIA,170,4.0,31.0,6.3,0
2016,36.473,71.131,AFGHANISTAN,40,6.0,212.0,6.6,0
2016,38.881,70.559,TAJIKISTAN,40,4.0,10.0,5.0,0
2016,18.543,145.507,USA TERRITORY,170,5.0,196.0,7.7,0
2016,-8.194,117.814,INDONESIA,60,6.0,21.0,5.6,0
2016,-22.477,173.117,NEW CALEDONIA,170,6.0,16.0,7.2,1
2016,-15.654,-72.009,PERU,160,7.0,20.0,5.5,0
2016,-55.285,-31.877,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,70,3.0,10.0,7.4,1
2014,12.526,-88.123,EL SALVADOR,100,8.0,40.0,7.3,1
2016,42.723,13.188,ITALY,130,9.0,4.0,6.2,0
2016,20.923,94.569,MYANMAR (BURMA),60,5.0,82.0,6.8,0
2016,-37.359,179.146,NEW ZEALAND,170,5.0,19.0,7.0,1
2016,-1.036,31.618,TANZANIA,10,5.0,40.0,5.9,0
2016,42.008,21.488,MACEDONIA,130,8.0,13.0,5.1,0
2016,35.781,129.216,SOUTH KOREA,30,8.0,13.0,5.4,0
2016,35.374,133.809,JAPAN,30,7.0,6.0,6.2,0
2016,42.956,13.067,ITALY,130,9.0,10.0,6.1,0
2016,42.862,13.096,ITALY,130,9.0,8.0,6.6,0
2001,52.63,-132.2,CANADA,150,,20.0,6.1,1
2016,35.991,-96.803,USA,150,6.0,4.0,5.0,0
2016,-42.737,173.054,NEW ZEALAND,170,9.0,15.0,7.8,1
2016,37.393,141.387,JAPAN,30,8.0,9.0,6.9,1
2016,11.91,-88.897,NICARAGUA,100,5.0,10.0,6.9,1
2016,5.283,96.168,INDONESIA,60,8.0,13.0,6.5,0
2016,-10.681,161.327,SOLOMON ISLANDS,170,8.0,40.0,7.8,1
2016,-10.749,161.132,SOLOMON ISLANDS,170,7.0,20.0,6.9,1
2016,-4.505,153.522,PAPUA NEW GUINEA,170,8.0,95.0,7.9,1
2016,0.875,-79.708,ECUADOR,160,6.0,10.0,5.4,0
2016,-43.406,-73.941,CHILE,160,7.0,38.0,7.6,1
2017,-19.373,176.052,FIJI,170,6.0,12.0,6.9,1
2017,24.015,92.018,INDIA,60,6.0,32.0,5.7,0
2017,28.2,53.107,IRAN,140,,10.0,5.0,0
2016,-2.65,29.06,RWANDA,10,6.0,10.0,5.11,0
2016,34.905,73.682,PAKISTAN,60,5.0,10.0,5.62,0
2016,27.802,86.532,NEPAL,60,5.0,10.0,5.62,0
2016,51.613,16.157,POLAND,120,3.0,5.0,4.2,0
2016,-15.312,-70.827,PERU,160,7.0,12.0,6.2,0
1996,21.898,121.498,TAIWAN,30,,20.0,6.8,1
2017,42.601,13.227,ITALY,130,6.0,7.0,5.7,0
2017,-6.246,155.172,PAPUA NEW GUINEA,170,9.0,135.0,7.9,1
1933,73.122,-70.014,CANADA,150,,15.0,7.7,0
2017,25.191,63.264,PAKISTAN,60,6.0,29.0,6.3,0
2017,9.907,125.452,PHILIPPINES,170,8.0,15.0,6.5,0
2017,17.399,96.0,MYANMAR (BURMA),60,5.0,10.0,5.365,0
2017,35.776,60.436,IRAN,140,6.0,13.0,6.1,0
2017,13.766,-89.155,EL SALVADOR,100,7.0,10.0,5.11,0
2017,13.77,120.935,PHILIPPINES,170,7.0,14.0,5.9,0
2017,-33.038,-72.062,CHILE,160,7.0,28.0,6.9,1
2017,5.504,125.066,PHILIPPINES,170,9.0,26.0,6.9,1
2017,59.821,-136.711,CANADA,150,5.0,10.0,6.2,1
2017,37.643,75.31,CHINA,40,3.0,8.0,5.4,0
2017,37.769,57.206,IRAN,140,7.0,8.0,5.6,0
2017,-1.292,120.431,INDONESIA,170,6.0,12.0,6.6,0
2017,38.764,27.778,TURKEY,140,5.0,3.0,4.9,0
2017,38.93,26.365,GREECE,130,9.0,12.0,6.3,1
2017,14.909,-92.009,GUATEMALA,100,8.0,93.0,6.9,0
2017,-20.16,46.647,MADAGASCAR,60,6.0,7.0,5.5,0
2017,-3.043,32.888,TANZANIA,10,3.0,10.0,4.7700000000000005,0
2017,13.717,-90.972,GUATEMALA,100,6.0,38.0,6.8,0
2017,-19.45,34.488,MOZAMBIQUE,10,4.0,27.0,5.6,0
2017,11.127,124.629,PHILIPPINES,170,9.0,9.0,6.5,0
2017,54.443,168.857,RUSSIA,50,8.0,10.0,7.7,1
2017,36.929,27.414,TURKEY,140,7.0,7.0,6.6,1
2017,33.193,103.855,CHINA,30,5.0,9.0,6.5,0
2017,44.302,82.832,CHINA,40,6.0,20.0,6.3,0
2017,40.783,13.939,ITALY,130,5.0,3.0,4.6,0
2017,10.954,124.707,PHILIPPINES,170,5.0,17.0,5.28,0
2017,15.022,-93.899,MEXICO,150,9.0,47.0,8.2,1
2017,18.55,-98.489,MEXICO,150,9.0,48.0,7.1,0
2017,16.626,-95.078,MEXICO,150,7.0,10.0,6.1,0
2017,7.562,124.743,PHILIPPINES,170,4.0,8.0,5.7,0
1975,-18.672,178.464,FIJI,170,,33.0,5.195,1
2017,-21.697,169.149,NEW CALEDONIA,170,3.0,24.0,6.7,1
2017,-21.648,168.859,NEW CALEDONIA,170,3.0,22.0,6.6,1
2017,34.911,45.959,IRAN,140,8.0,19.0,7.3,0
2017,9.515,-84.487,COSTA RICA,100,8.0,19.0,6.5,0
2017,36.074,129.28,SOUTH KOREA,30,8.0,10.0,5.5,0
1976,7.4,-78.1,PANAMA,100,,22.0,6.559000000000001,1
2017,-21.325,168.672,NEW CALEDONIA,170,4.0,10.0,7.0,1
2017,2.465,128.148,INDONESIA,170,,8.0,5.8,0
2017,-16.299,-73.474,PERU,160,5.0,41.0,5.6,0
2017,-16.416,-73.636,PERU,160,7.0,44.0,6.4,0
2017,29.349,108.058,CHINA,30,4.0,10.0,5.365,0
2017,30.746,57.307,IRAN,140,5.0,9.0,6.1,0
2017,-7.492,108.174,INDONESIA,60,7.0,90.0,6.5,0
2017,35.649,50.962,IRAN,140,6.0,10.0,5.195,0
2017,35.716,51.256,IRAN,140,4.0,10.0,4.43,0
2018,34.585,45.77,IRAN,140,6.0,10.0,5.0,0
2018,17.483,-83.52,HONDURAS,90,8.0,19.0,7.5,1
2018,42.66,19.862,MONTENEGRO,130,3.0,10.0,5.1,0
2018,33.713,45.724,IRAN,140,4.0,10.0,5.5,0
2013,33.297,75.95,INDIA,60,3.0,42.0,5.45,0
2013,30.046,97.957,CHINA,40,,6.0,5.7,0
2013,28.239,99.328,CHINA,30,,10.0,5.2,0
2018,-15.768,-74.709,PERU,160,8.0,38.0,7.1,1
2018,-7.092,105.963,INDONESIA,60,6.0,48.0,5.9,0
2018,56.004,-149.166,USA,150,4.0,14.0,7.9,1
2018,36.526,70.851,AFGHANISTAN,40,6.0,194.0,6.2,0
2018,24.134,121.659,TAIWAN,30,8.0,17.0,6.4,0
2018,16.386,-97.979,MEXICO,150,7.0,22.0,7.2,0
2018,-1.744,-77.672,ECUADOR,160,4.0,21.0,5.45,0
2013,38.41,68.89,TAJIKISTAN,40,5.0,23.0,5.45,0
2013,44.599,124.168,CHINA,30,3.0,10.0,5.3,0
2018,-6.07,142.754,PAPUA NEW GUINEA,170,9.0,25.0,7.5,0
2014,4.557,-76.644,COLOMBIA,160,5.0,54.0,5.5,0
2014,35.893,-97.292,USA,150,5.0,5.0,4.1,0
2014,-6.586,155.049,PAPUA NEW GUINEA,170,,61.0,7.1,0
2018,-6.304,142.612,PAPUA NEW GUINEA,170,8.0,20.0,6.7,0
2018,-6.331,142.599,PAPUA NEW GUINEA,170,6.0,10.0,6.0,0
2018,-6.17,142.468,PAPUA NEW GUINEA,170,6.0,16.0,6.1,0
2014,35.524,-97.159,USA,150,5.0,6.0,3.9,0
2014,36.492,3.025,ALGERIA,15,6.0,7.0,5.195,0
2017,9.831,125.496,PHILIPPINES,170,7.0,11.0,5.7,0
2017,-33.212,-70.626,CHILE,160,6.0,92.0,5.4,0
2017,-3.745,127.752,INDONESIA,170,5.0,6.0,6.1,0
2015,29.353,103.199,CHINA,30,6.0,10.0,5.535,0
2015,-15.7,-71.99,PERU,160,3.0,12.0,5.11,0
2018,34.403,45.748,IRAN,140,7.0,10.0,5.0,0
2018,8.346,-71.719,VENEZUELA,160,,10.0,5.195,0
2018,35.259,132.553,JAPAN,30,6.0,10.0,5.7,0
2018,-5.838,142.531,PAPUA NEW GUINEA,170,7.0,18.0,6.3,0
2018,43.066,13.052,ITALY,130,5.0,10.0,4.7,0
2018,-7.248,109.654,INDONESIA,60,6.0,10.0,4.855,0
2018,37.596,38.514,TURKEY,140,7.0,10.0,5.2,0
2018,30.705,51.49,IRAN,140,6.0,8.0,5.3,0
2018,50.124,18.683,POLAND,120,,1.0,4.515,0
2018,19.318,-155.0,USA,150,7.0,6.0,6.9,1
2018,36.994,71.382,AFGHANISTAN,40,5.0,116.0,6.2,0
2018,13.104,-88.062,EL SALVADOR,100,4.0,10.0,5.4,0
2015,23.566,98.854,CHINA,30,,10.0,5.45,0
2015,6.776,-72.988,COLOMBIA,160,6.0,155.0,6.2,0
2018,-12.776,45.581,COMOROS,60,6.0,17.0,5.9,0
2015,10.169,125.891,PHILIPPINES,170,7.0,32.0,6.1,0
2018,45.236,124.642,CHINA,30,5.0,10.0,5.3,0
2018,1.067,-77.272,COLOMBIA,160,7.0,12.0,4.9,0
2015,13.668,-88.478,EL SALVADOR,100,4.0,10.0,4.5,0
2018,34.825,135.639,JAPAN,30,8.0,10.0,5.5,0
2015,-8.338,124.875,INDONESIA,60,5.0,20.0,6.5,0
2015,40.376,73.204,KYRGYZSTAN,40,5.0,18.0,5.6,0
2015,8.522,-71.387,VENEZUELA,160,4.0,10.0,5.1,0
2018,41.526,46.786,AZERBAIJAN,40,7.0,22.0,5.3,0
2018,34.591,46.166,IRAN,140,8.0,12.0,5.8,0
2018,-0.969,100.769,INDONESIA,60,6.0,10.0,5.2,0
2018,-8.24,116.508,INDONESIA,60,5.0,14.0,6.4,1
2015,15.802,-93.633,MEXICO,150,8.0,85.0,6.6,0
2018,-8.258,116.438,INDONESIA,60,8.0,34.0,6.9,1
2018,-8.307,116.23,INDONESIA,60,7.0,15.0,5.9,0
2018,24.298,102.91,CHINA,30,4.0,10.0,5.28,0
2018,-8.337,116.599,INDONESIA,60,6.0,16.0,6.3,1
2018,-8.319,116.627,INDONESIA,60,6.0,21.0,6.9,0
2018,-18.113,-178.153,FIJI,170,5.0,600.0,8.2,1
2018,10.773,-62.902,VENEZUELA,90,7.0,147.0,7.3,1
2018,34.611,46.242,IRAN,140,6.0,10.0,6.0,0
2018,-22.03,170.126,NEW CALEDONIA,170,2.0,21.0,7.1,1
2018,42.686,141.929,JAPAN,30,8.0,35.0,6.6,0
2018,-18.474,179.35,FIJI,170,7.0,671.0,7.9,0
2018,28.326,59.32,IRAN,140,,10.0,5.6,0
2016,23.094,94.865,MYANMAR (BURMA),60,6.0,136.0,6.9,0
2016,36.431,3.517,ALGERIA,15,5.0,11.0,5.4,0
2016,-2.097,100.665,INDONESIA,60,5.0,50.0,6.6,0
2016,24.134,111.478,CHINA,30,5.0,25.0,5.195,0
2018,26.371,90.161,INDIA,60,6.0,10.0,5.3,0
2018,23.332,101.578,CHINA,30,4.0,8.0,5.7,0
2018,-0.256,119.846,INDONESIA,170,9.0,20.0,7.5,1
2018,20.034,-73.013,HAITI,90,6.0,24.0,5.9,0
2018,-7.453,114.455,INDONESIA,60,4.0,9.0,6.0,0
2018,37.52,20.557,GREECE,130,8.0,14.0,6.8,1
2016,12.442,-86.515,NICARAGUA,100,4.0,8.0,5.5,0
2018,-2.907,119.392,INDONESIA,170,,14.0,5.5,0
2018,34.361,45.744,IRAN,140,,18.0,6.3,0
2018,61.316,-149.925,USA,150,,54.0,7.0,0
2018,35.808,68.687,AFGHANISTAN,40,,22.0,4.9,0
2018,-21.95,169.427,NEW CALEDONIA,170,,10.0,7.5,1
2016,9.949,-83.807,COSTA RICA,100,6.0,1.0,5.3,0
2016,43.823,86.345,CHINA,40,7.0,18.0,6.0,0
2018,28.295,105.013,CHINA,30,,18.0,5.3,0
2018,-16.416,168.22,VANUATU,170,,11.0,5.4,0
2018,37.63,15.1,ITALY,130,,1.0,5.0,0
2018,-20.643,32.803,MOZAMBIQUE,10,,16.0,5.6,0
2019,28.19,104.918,CHINA,30,,10.0,4.8,0
2016,39.273,73.978,CHINA,40,7.0,17.0,6.6,0
2019,51.547,16.111,POLAND,120,,1.0,4.175,0
2019,-30.04,-71.382,CHILE,160,,63.0,6.7,0
2019,34.125,45.679,IRAN,140,,14.0,5.6,0
2019,50.11,18.456,POLAND,120,,5.0,4.345,0
2019,19.9,72.8,INDIA,60,,5.0,3.6,0
2019,14.68,-92.453,MEXICO,150,,66.0,6.7,0
2019,-2.186,-77.051,ECUADOR,160,,145.0,7.5,0
2019,40.896,48.607,AZERBAIJAN,40,,10.0,5.0,0
2019,29.47,104.609,CHINA,30,,10.0,5.195,0
2019,-14.713,-70.155,PERU,160,,267.0,7.0,0
2019,-1.323,101.578,INDONESIA,60,,10.0,5.4,0
2019,-8.418,116.521,INDONESIA,60,,10.0,5.6,0
2019,-7.914,32.109,TANZANIA,10,,22.0,5.5,0
2019,-1.852,122.553,INDONESIA,60,,18.0,6.8,0
2017,3.449,-74.672,COLOMBIA,160,6.0,38.0,5.5,0
2017,-8.44,30.031,ZAMBIA,10,4.0,30.0,5.9,0
2017,39.599,26.065,TURKEY,140,4.0,10.0,5.3,0
2019,14.924,120.497,PHILIPPINES,170,,20.0,6.1,0
2019,23.989,121.693,TAIWAN,30,,20.0,6.1,0
2019,-4.051,152.597,PAPUA NEW GUINEA,170,,10.0,7.6,1
2019,-6.977,146.44,PAPUA NEW GUINEA,170,,127.0,7.2,0
2019,45.205,124.611,CHINA,30,,17.0,5.11,0
2019,53.394,6.586,NETHERLANDS,120,,10.0,3.75,0
2019,-5.796,-75.298,PERU,160,,110.0,8.0,0
2012,-19.125,169.613,VANUATU,170,,16.0,6.7,1
2019,-30.056,-72.082,CHILE,160,,11.0,6.4,1
2019,-30.805,-178.095,NEW ZEALAND,170,,34.0,7.2,1
1926,-10.061,159.215,SOLOMON ISLANDS,170,,15.0,7.5,1
2019,28.405,104.957,CHINA,30,,10.0,5.8,0
2019,38.646,139.472,JAPAN,30,,12.0,6.4,1
2009,34.164,25.471,GREECE,130,2.0,19.0,6.4,1
2019,40.501,20.722,ALBANIA,130,,10.0,5.2,0
2019,35.705,-117.506,USA,150,,11.0,6.4,0
2019,35.766,-117.605,USA,150,,8.0,7.1,0
2019,31.775,49.542,IRAN,140,,10.0,5.7,0
2019,38.115,23.505,GREECE,130,,10.0,5.3,0
2019,-0.529,128.093,INDONESIA,170,,10.0,7.3,0
2019,9.334,126.04,PHILIPPINES,170,,14.0,5.8,0
2019,20.807,121.986,PHILIPPINES,170,,10.0,6.0,0
2019,6.802,125.169,PHILIPPINES,170,,24.0,5.6,0
2019,20.0,72.9,INDIA,60,,10.0,3.8,0
2019,-7.282,104.791,INDONESIA,60,,49.0,6.9,1
2019,24.475,121.947,TAIWAN,30,,10.0,5.9,0
2019,37.948,29.697,TURKEY,140,,10.0,5.8,0
1923,10.1,109.0,VIETNAM,30,,17.0,6.1,1
2017,-8.492,115.323,INDONESIA,60,5.0,112.0,5.6,0
2017,39.494,71.444,TAJIKISTAN,40,5.0,11.0,6.0,0
2017,39.816,48.57,AZERBAIJAN,40,5.0,63.0,5.365,0
2019,29.573,105.064,CHINA,30,,10.0,5.1,0
2011,-20.244,168.226,NEW CALEDONIA,170,2.0,11.0,6.8,1
2015,-8.899,158.422,SOLOMON ISLANDS,170,5.0,13.0,6.8,1
2017,-21.638,168.673,NEW CALEDONIA,170,5.0,14.0,6.3,1
2017,-21.503,168.598,NEW CALEDONIA,170,3.0,13.0,6.6,1
2018,-21.743,169.522,NEW CALEDONIA,170,,17.0,6.5,1
2017,-10.721,-74.566,PERU,160,8.0,32.0,5.8,0
2019,41.381,19.454,ALBANIA,130,,10.0,5.6,0
2019,33.106,73.766,PAKISTAN,60,,10.0,5.6,0
2019,-3.45,128.347,INDONESIA,170,,18.0,6.5,0
2019,40.89,28.173,TURKEY,140,,10.0,5.7,0
2019,-40.815,-72.002,CHILE,160,,129.0,6.1,0
2019,-35.473,-73.162,CHILE,160,,11.0,6.8,0
2019,-3.65,128.216,INDONESIA,170,7.0,54.0,5.28,0
2019,6.712,125.005,PHILIPPINES,170,7.0,14.0,6.4,0
2019,6.802,125.04,PHILIPPINES,170,,15.0,6.6,0
2019,6.91,125.156,PHILIPPINES,170,,10.0,6.5,0
2019,1.6,126.416,INDONESIA,170,,33.0,7.1,1
2019,-3.61,128.299,INDONESIA,170,,50.0,5.28,0
2019,22.96,106.711,CHINA,30,,10.0,5.0,0
2019,41.521,19.559,ALBANIA,130,,20.0,6.4,0
2019,6.708,125.188,PHILIPPINES,170,,22.0,6.8,0
2019,29.639,104.946,CHINA,30,,10.0,5.45,0
1923,24.969,90.752,BANGLADESH,60,,15.0,6.9,0
1933,-5.007,104.501,INDONESIA,60,9.0,20.0,5.8,0
2020,17.916,-66.813,USA TERRITORY,90,8.0,10.0,6.4,1
2017,25.938,99.841,CHINA,30,2.0,28.0,5.28,0
2017,29.833,94.984,CHINA,40,5.0,8.0,6.4,0
2020,39.831,77.106,CHINA,40,,6.0,6.0,0
2020,38.39,39.081,TURKEY,140,,12.0,6.7,0
2020,19.44,-78.755,CUBA,90,,10.0,7.7,1
2019,13.199,-89.306,EL SALVADOR,100,,58.0,6.6,0
2019,3.035,-75.738,COLOMBIA,160,,10.0,5.6,0
2020,38.482,44.367,IRAN,140,,10.0,6.0,0
2016,40.394,143.68,JAPAN,30,2.0,10.0,6.0,1
1998,39.027,143.441,JAPAN,30,,33.0,6.2,1
2020,-6.808,106.676,INDONESIA,60,8.0,23.0,5.28,0
2020,40.751,-112.078,USA,150,7.0,12.0,5.7,0
2020,45.897,15.966,CROATIA,130,8.0,10.0,5.4,0
2020,48.986,157.693,RUSSIA,50,6.0,57.0,7.5,1
2020,33.124,98.916,CHINA,30,,10.0,5.3,0
2020,34.205,25.712,GREECE,130,7.0,17.0,6.6,1
2020,35.725,52.044,IRAN,140,,10.0,4.94,0
2020,27.296,103.281,CHINA,30,,10.0,5.2,0
2020,2.923,128.248,INDONESIA,170,4.0,107.0,6.4,0
2020,-9.634,-78.591,PERU,160,,57.0,4.855,0
2020,39.421,40.697,TURKEY,140,,10.0,5.9,0
2020,-33.294,-177.838,NEW ZEALAND,170,,10.0,7.4,1
2020,16.029,-95.901,MEXICO,150,,26.0,7.4,1
2020,38.558,44.023,TURKEY,140,,10.0,5.4,0
2013,18.081,-102.182,MEXICO,150,6.0,30.0,6.0,1
2020,55.03,-158.522,USA,150,8.0,28.0,7.8,1
2020,-7.843,147.766,PAPUA NEW GUINEA,170,,80.0,7.0,0
2020,20.872,104.541,VIETNAM,30,,10.0,5.11,0
1983,21.721,103.282,VIETNAM,30,8.0,18.0,6.3,0
2001,21.396,102.715,LAOS,60,8.0,10.0,5.353,0
2020,36.476,-81.094,USA,150,,8.0,5.1,0
2020,12.021,124.123,PHILIPPINES,170,7.0,10.0,6.6,0
2019,44.612,4.638,FRANCE,120,7.0,10.0,4.8,0
1935,21.185,103.77,VIETNAM,30,9.0,15.0,6.8,0
2020,54.608,-159.655,USA,150,8.0,33.0,7.6,1
2020,37.918,26.79,TURKEY,140,8.0,21.0,7.0,1
2020,-39.343,-74.99,CHILE,160,5.0,10.0,6.7,1
2020,45.422,16.255,CROATIA,130,9.0,10.0,6.4,0
2021,-2.976,118.901,INDONESIA,170,9.0,18.0,6.2,0
2021,26.926,55.186,IRAN,140,5.0,8.0,5.5,0
2021,-61.825,-55.494,ANTARCTICA,20,9.0,10.0,6.9,1
2021,-23.054,171.601,NEW CALEDONIA,170,7.0,10.0,7.7,1
2021,38.132,73.569,TAJIKISTAN,40,8.0,91.0,5.9,0
2021,37.745,141.749,JAPAN,30,9.0,49.0,7.1,1
2021,-31.83,-68.806,ARGENTINA,160,6.0,20.0,6.4,0
2021,6.239,-76.098,COLOMBIA,160,9.0,10.0,5.1,0
2021,-37.563,179.444,NEW ZEALAND,170,7.0,20.0,7.3,1
2021,-29.613,-177.843,NEW ZEALAND,170,7.0,55.0,7.4,1
2021,-29.74,-177.267,KERMADEC ISLANDS (NEW ZEALAND),170,9.0,19.0,8.1,1
2021,39.764,22.176,GREECE,130,9.0,10.0,6.3,0
2021,36.915,5.199,ALGERIA,15,8.0,8.0,6.0,1
2021,41.812,81.155,CHINA,40,,10.0,5.4,0
2021,-8.562,112.519,INDONESIA,60,5.0,82.0,6.0,0
2021,26.782,92.436,INDIA,60,9.0,34.0,6.0,0
2021,25.761,100.011,CHINA,30,8.0,9.0,6.1,0
2021,-1.601,29.4,RWANDA,10,7.0,10.0,5.025,0
2021,-3.086,28.259,CONGO,10,5.0,10.0,5.0,0
2021,-3.593,129.503,INDONESIA,170,6.0,10.0,5.8,1
1978,37.684,48.996,IRAN,140,7.0,34.0,6.3,0
2021,-12.687,-76.721,PERU,160,7.0,50.0,5.8,0
2013,34.4,25.02,GREECE,130,3.0,10.0,6.2,1
2006,31.394,140.131,JAPAN,30,,10.0,5.6,1
2018,31.444,140.193,JAPAN,30,,10.0,5.4,1
2021,38.959,70.572,TAJIKISTAN,40,8.0,16.0,5.8,0
2021,55.325,-157.841,USA,150,8.0,32.0,8.2,1
2021,-4.934,-80.602,PERU,160,7.0,32.0,6.2,0
2021,6.455,126.742,PHILIPPINES,170,9.0,65.0,7.1,1
2021,-57.596,-25.187,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,70,,63.0,7.5,0
2021,18.408,-73.475,HAITI,90,9.0,10.0,7.2,1
2021,-58.416,-25.321,SOUTH GEORGIA AND THE SOUTH SANDWICH ISLANDS,70,,48.0,8.1,1
1994,22.528,118.711,TAIWAN,30,,13.0,6.559000000000001,1
2006,20.656,119.997,TAIWAN,30,,14.0,5.2,1
2021,-0.854,121.523,INDONESIA,170,5.0,8.0,5.5,0
2021,16.982,-99.773,MEXICO,150,7.0,20.0,7.0,1
2012,39.383,81.307,CHINA,40,,38.0,5.9,0
1981,37.141,45.23,IRAN,140,7.0,33.0,5.8,0
2021,29.182,105.391,CHINA,30,7.0,10.0,5.4,0
2021,-37.491,146.363,AUSTRALIA,170,5.0,10.0,5.9,0
2021,35.252,25.26,GREECE,130,8.0,8.0,6.0,0
2018,36.478,-97.741,USA,150,6.0,8.0,4.2,0
2018,-7.001,113.888,INDONESIA,60,,10.0,4.94,0
2021,30.22,68.014,PAKISTAN,60,8.0,9.0,5.9,0
2021,35.193,26.256,GREECE,130,8.0,10.0,6.4,1
2018,-0.401,119.771,INDONESIA,170,,5.0,6.1,0
2021,-8.356,115.458,INDONESIA,60,8.0,10.0,5.365,0
2021,27.736,56.077,IRAN,140,9.0,10.0,6.385,0
2021,-4.49,-76.846,PERU,160,8.0,112.0,7.5,0
2021,-7.603,122.2,INDONESIA,60,9.0,18.0,7.3,1
2021,34.598,98.251,CHINA,30,9.0,10.0,7.3,0
2021,30.839,51.365,IRAN,140,8.0,7.0,5.4,0
2021,38.452,141.648,JAPAN,30,7.0,43.0,7.0,0
2022,37.815,101.278,CHINA,30,9.0,13.0,6.6,0
2022,-6.929,105.251,INDONESIA,60,8.0,37.0,6.6,0
2022,34.946,63.58,AFGHANISTAN,40,8.0,18.0,5.3,0
2022,18.458,-73.337,HAITI,90,7.0,10.0,5.3,0
2022,-29.531,-176.749,KERMADEC ISLANDS (NEW ZEALAND),170,,10.0,6.5,1
2022,14.193,-91.297,GUATEMALA,100,8.0,83.0,6.2,0
2022,0.233,100.106,INDONESIA,60,9.0,12.0,6.2,0
1978,36.55,126.67,SOUTH KOREA,30,8.0,5.0,5.28,0
2022,37.702,141.587,JAPAN,30,9.0,63.0,7.3,1
2022,23.412,121.562,TAIWAN,30,7.0,24.0,6.7,0
2022,-22.716,170.286,NEW CALEDONIA,170,7.0,10.0,6.9,1
2022,-22.579,170.354,NEW CALEDONIA,170,6.0,10.0,7.0,1
2022,0.909,-79.589,ECUADOR,160,8.0,26.0,5.8,0
2016,26.085,99.575,CHINA,30,,51.0,5.11,0
2022,43.061,18.176,BOSNIA-HERZEGOVINA,130,7.0,10.0,5.7,0
2022,50.04,18.59,POLAND,120,,1.0,3.41,0
1927,44.3,34.0,UKRAINE,110,,27.0,4.9,1
2022,-12.36,-76.89,PERU,160,7.0,55.0,5.4,0
2022,-14.863,-70.308,PERU,160,7.0,217.0,7.2,0
2022,30.416,102.989,CHINA,30,7.0,10.0,5.9,0
2022,16.325,-95.856,MEXICO,150,5.0,34.0,5.5,1
2022,32.365,101.878,CHINA,30,8.0,16.0,5.9,0
2022,33.092,69.514,AFGHANISTAN,40,9.0,10.0,5.9,0
2022,26.935,55.254,IRAN,140,,16.0,6.0,0
2022,53.75,88.04,RUSSIA,40,,10.0,4.7700000000000005,0
2022,-16.783,-71.31,PERU,160,7.0,10.0,5.5,0
2022,-2.04,-79.811,ECUADOR,160,5.0,73.0,5.7,0
2022,17.56,120.801,PHILIPPINES,170,9.0,10.0,7.0,1
2022,34.662,70.702,AFGHANISTAN,40,7.0,10.0,5.1,0
2022,29.726,102.279,CHINA,30,9.0,10.0,6.6,0
2022,-6.256,146.469,PAPUA NEW GUINEA,170,8.0,90.0,7.6,0
1963,-9.127,-71.483,BRAZIL,160,,590.0,7.6,0
2022,18.367,-103.252,MEXICO,150,9.0,15.0,7.6,1
2022,23.159,121.316,TAIWAN,30,9.0,10.0,6.9,0
2022,18.308,-102.923,MEXICO,150,8.0,24.0,6.8,1
